동,거래월,아파트명,전용면적,층수,건설년도,거래금액
중동,5,그린타운(삼성),133.47,13,1993,59500
중동,5,팰리스카운티,84.989,15,2009,59000
중동,5,덕유마을(주공4),59.98,19,1996,30000
중동,5,덕유마을(주공4),59.98,24,1996,30900
중동,5,한라마을(주공3),58.14,10,1996,27300
중동,5,중흥마을(신동아),134.79,4,1993,62800
중동,5,은하마을(주공1),39.87,7,1995,21200
중동,5,복사골,41.01,4,1987,13900
중동,5,보람마을(아주),84.94,12,1995,52500
중동,5,미리내마을(동성),84.6,9,1993,49700
중동,5,금강마을(주공),84.81,13,1994,48900
중동,5,금강마을(주공),41.85,13,1994,24000
중동,5,리첸시아중동,151.09,61,2012,128000
중동,5,팰리스카운티,84.989,14,2009,65200
중동,5,덕유마을(주공4),59.98,23,1996,29350
중동,5,덕유마을(주공4),59.98,18,1996,30500
중동,5,은하마을(주공2),47.4,14,1995,30400
중동,5,한라마을(주공3),58.14,5,1996,30000
중동,5,포도마을(영남),59.955,8,1994,41700
중동,5,포도마을(삼보),59.955,24,1994,42800
중동,5,은하마을(대우),134.67,4,1993,67000
중동,5,설악마을(주공),49.8,4,1993,23700
중동,5,설악마을(주공),49.8,5,1993,24200
중동,5,복사골(시영),56.58,7,1992,26100
중동,5,미리내마을(한양),41.09,12,1994,23200
중동,5,미리내마을(한신),41.85,7,1994,23700
중동,5,미리내마을(동성),84.6,17,1993,43800
중동,5,금강마을(주공),41.85,12,1994,23300
중동,5,부천 중동 스타팰리움,75.8698,18,2017,43000
중동,5,풍남,50.49,5,1985,16700
중동,5,중흥마을(주공),58.71,23,1995,31600
춘의동,5,춘의동우민늘사랑,54.0884,11,2004,28900
춘의동,5,우민늘사랑2차,60.9,6,2006,29500
춘의동,5,춘의동우민늘사랑,81.1332,6,2004,41000
고강동,6,서울,46.62,3,1987,12000
고강동,6,아이원팰리스,73.82,9,2018,31000
고강동,6,청광플러스원,84.91,4,2010,39000
고강동,6,건우,48.9,1,1986,18000
고강동,6,현대,45.28,5,1988,12500
고강동,6,선우,47.43,3,1989,15000
고강동,6,상우(411-2),51.74,4,1989,13400
고강동,6,대진,42.84,2,1991,12300
고강동,6,서원,52.38,2,1986,16900
고강동,6,부강1차,49.08,3,1987,16000
고강동,6,고강2차,47.7,1,1986,12000
고강동,6,서원,66.96,5,1986,22900
고강동,6,삼두,54.36,4,1986,15000
고강동,6,동문미도(327-7),59.4,4,1989,17800
고강동,6,삼두,54.36,5,1986,14200
고강동,6,삼두,54.36,1,1986,15000
고강동,6,고강3차,43.2,2,1986,11900
고강동,6,동원(364),42.34,3,1989,12000
고강동,6,부촌1차,38.27,2,1988,14800
고강동,6,부강1차,49.08,3,1987,16000
고강동,6,서원,52.38,3,1986,17300
고강동,6,새보미,47.61,3,1986,16500
고강동,6,고강1차,44.73,2,1985,18500
고강동,6,삼우(389-1),42.03,1,1987,14500
고강동,6,삼우(389-1),42.03,4,1987,13500
고강동,6,고강3차,43.2,5,1986,10500
고강동,6,삼우(396),38.97,5,1988,14000
고강동,6,유호,47.78,2,1989,13500
고강동,6,상우(380),52.66,5,1989,17000
고강동,6,홍익,33.54,5,1989,10400
고강동,6,고강2차,50.67,2,1986,13200
고강동,6,삼두,44.91,3,1986,13750
고강동,6,동문미도(327-7),51.3,4,1989,13800
고강동,6,상우(411-2),40.88,4,1989,10900
괴안동,6,삼익세라믹,84.93,10,1988,30000
괴안동,6,신일해피트리,59.64,5,2005,30500
괴안동,6,클레버,77.2218,3,2005,18000
괴안동,6,삼익세라믹,42.93,11,1988,16300
괴안동,6,부천e편한세상 온수역,59.9863,14,2020,69800
괴안동,6,삼익세라믹,84.93,2,1988,31500
괴안동,6,부천e편한세상 온수역,84.989,2,2020,82000
괴안동,6,대현청실,44.28,4,1987,23400
괴안동,6,클레버,77.2218,5,2005,23000
괴안동,6,현대3차,51.37,3,1989,25500
괴안동,6,복지,54.9,2,1986,19600
괴안동,6,거산,55.26,1,1992,22000
괴안동,6,삼익3차,109.35,3,1990,35500
괴안동,6,현대3차,51.37,3,1989,25300
괴안동,6,조공2차,78.156,1,1985,36500
괴안동,6,삼익세라믹,70.41,8,1988,26400
괴안동,6,대성,41.76,2,1986,13000
괴안동,6,성우2차,52.38,2,1985,40000
괴안동,6,현대2차,51.37,3,1989,25000
괴안동,6,청수이지빌(201동),59.0484,9,2007,28500
괴안동,6,대진,60.21,5,1987,26900
괴안동,6,현대7차,59.85,1,1989,24800
괴안동,6,트윈파크,55.4428,14,2004,25000
괴안동,6,청암(91-2),56.61,2,1987,25700
괴안동,6,삼익3차,56.67,1,1990,21000
괴안동,6,아이원,85.05,2,2004,30500
괴안동,6,삼익세라믹,84.93,4,1988,31000
괴안동,6,삼풍,58.3672,2,2003,22800
괴안동,6,삼익세라믹,42.93,4,1988,16600
괴안동,6,부천e편한세상 온수역,59.9863,19,2020,70000
괴안동,6,남향,66.68,5,2007,27800
괴안동,6,성우2차,55.35,5,1985,43000
괴안동,6,삼익3차,56.67,11,1990,20000
괴안동,6,성우,49.23,2,1987,14000
괴안동,6,성우,46.71,5,1987,14000
괴안동,6,삼익세라믹,56.67,1,1988,20000
괴안동,6,염광,52.33,5,1989,17400
괴안동,6,부천e편한세상 온수역,59.9863,20,2020,70000
괴안동,6,복지,54.9,5,1986,18700
괴안동,6,현대허니문,43.74,2,1988,11500
괴안동,6,염광,69.52,4,1989,19500
괴안동,6,삼익세라믹,42.93,7,1988,16800
괴안동,6,삼익세라믹,70.41,7,1988,24800
괴안동,6,부천e편한세상 온수역,59.9863,12,2020,70000
괴안동,6,삼익3차,84.93,6,1990,31000
괴안동,6,현대1차,40.57,4,1989,20200
괴안동,6,염광,52.33,7,1989,17000
괴안동,6,현대7차,59.85,4,1989,25700
괴안동,6,삼익3차,56.67,2,1990,20000
괴안동,6,한아름5차,41.4,1,1988,14500
괴안동,6,염광,69.52,1,1989,20250
괴안동,6,삼익세라믹,84.93,3,1988,33000
괴안동,6,부천e편한세상 온수역,59.9863,2,2020,66000
괴안동,6,삼익3차,70.41,2,1990,25000
괴안동,6,삼익3차,56.67,2,1990,20500
괴안동,6,조공2차,69.819,4,1985,30800
괴안동,6,거산,82.68,2,1992,31800
괴안동,6,삼익3차,56.67,10,1990,21200
괴안동,6,염광,43.69,9,1989,12850
괴안동,6,모아,56.04,5,1986,19000
괴안동,6,부천e편한세상 온수역,59.9863,9,2020,66500
괴안동,6,조공1차,50.355,3,1984,29000
괴안동,6,삼익세라믹,56.67,4,1988,20700
괴안동,6,덕림현대,49.2,4,1987,15250
괴안동,6,한양,81.63,5,2004,31500
괴안동,6,거산,67.38,4,1992,25500
괴안동,6,삼익3차,56.67,3,1990,21000
괴안동,6,삼익3차,56.67,1,1990,19000
괴안동,6,대성,41.76,2,1986,14000
괴안동,6,현대3차,51.37,1,1989,25000
괴안동,6,삼익세라믹,75.51,1,1988,26800
괴안동,6,대현청실,49.68,5,1987,27950
괴안동,6,부천e편한세상 온수역,84.989,17,2020,89000
괴안동,6,정다움,65.408,4,2005,27500
괴안동,6,복지,42.66,5,1986,16000
괴안동,6,덕림현대,49.2,4,1987,15850
괴안동,6,삼익세라믹,42.93,8,1988,18200
괴안동,6,청수1차,78.89,1,2006,31000
괴안동,6,부천e편한세상 온수역,59.9863,7,2020,71000
도당동,6,푸른솔,42.36,2,1989,11800
도당동,6,푸른솔,42.36,5,1989,12000
도당동,6,우남(57-1),52.11,2,1990,17250
도당동,6,근화,55.8,5,1994,13600
도당동,6,복사골1(C동),43.26,4,1989,11500
